"Country or Area","Year","Value","Value Footnotes"
"Sub-Saharan Africa (all income levels)","1985","528.405597388319",""
"Sub-Saharan Africa (all income levels)","1984","503.458205722813",""
"Sub-Saharan Africa (all income levels)","1983","496.337481492825",""
"Sub-Saharan Africa (all income levels)","1982","502.792330849465",""
"Sub-Saharan Africa (all income levels)","1981","489.282115303444",""
"Sub-Saharan Africa (all income levels)","1980","477.083437065025",""
"Sub-Saharan Africa (all income levels)","1979","454.197520655174",""
"Sub-Saharan Africa (all income levels)","1978","429.421730418595",""
"Sub-Saharan Africa (all income levels)","1977","419.821265173223",""
"Sub-Saharan Africa (all income levels)","1976","408.590210443204",""
"Sub-Saharan Africa (all income levels)","1975","393.133586145062",""
"Sub-Saharan Africa (all income levels)","1974","377.452441464063",""
"Sub-Saharan Africa (all income levels)","1973","360.705955481979",""
"Sub-Saharan Africa (all income levels)","1972","347.356750567595",""
"Sub-Saharan Africa (all income levels)","1971","323.694412218992",""
"Sub-Saharan Africa (developing only)","2013","488.059217660007",""
"Sub-Saharan Africa (developing only)","2012","496.391610109741",""
"Sub-Saharan Africa (developing only)","2011","513.567873842211",""
"Sub-Saharan Africa (developing only)","2010","508.999113474425",""
"Sub-Saharan Africa (developing only)","2009","493.759741074782",""
"Sub-Saharan Africa (developing only)","2008","515.335968043414",""
"Sub-Saharan Africa (developing only)","2007","535.010610627331",""
"Sub-Saharan Africa (developing only)","2006","525.636358230133",""
"Sub-Saharan Africa (developing only)","2005","527.20071554442",""
"Sub-Saharan Africa (developing only)","2004","523.056532227604",""
"Sub-Saharan Africa (developing only)","2003","515.179979257624",""
"Sub-Saharan Africa (developing only)","2002","516.09678703496",""
"Sub-Saharan Africa (developing only)","2001","495.252163420245",""
"Sub-Saharan Africa (developing only)","2000","510.819579723615",""
"Sub-Saharan Africa (developing only)","1999","517.09377576376",""
"Sub-Saharan Africa (developing only)","1998","528.76453579913",""
"Sub-Saharan Africa (developing only)","1997","557.913754188187",""
"Sub-Saharan Africa (developing only)","1996","551.541979829128",""
"Sub-Saharan Africa (developing only)","1995","510.900911703053",""
"Sub-Saharan Africa (developing only)","1994","496.898395304814",""
"Sub-Saharan Africa (developing only)","1993","503.387047088824",""
"Sub-Saharan Africa (developing only)","1992","504.416281905435",""
"Sub-Saharan Africa (developing only)","1991","525.050661172421",""
"Sub-Saharan Africa (developing only)","1990","535.833016420543",""
"Sub-Saharan Africa (developing only)","1989","545.205568842931",""
"Sub-Saharan Africa (developing only)","1988","543.808521786224",""
"Sub-Saharan Africa (developing only)","1987","538.241523240319",""
"Sub-Saharan Africa (developing only)","1986","540.765447875515",""
"Sub-Saharan Africa (developing only)","1985","528.405597388319",""
"Sub-Saharan Africa (developing only)","1984","503.458205722813",""
"Sub-Saharan Africa (developing only)","1983","496.337481492824",""
"Sub-Saharan Africa (developing only)","1982","502.792330849465",""
"Sub-Saharan Africa (developing only)","1981","489.282115303444",""
"Sub-Saharan Africa (developing only)","1980","477.083437065026",""
"Sub-Saharan Africa (developing only)","1979","454.197520655174",""
"Sub-Saharan Africa (developing only)","1978","429.421730418595",""
"Sub-Saharan Africa (developing only)","1977","419.821265173223",""
"Sub-Saharan Africa (developing only)","1976","408.590210443204",""
"Sub-Saharan Africa (developing only)","1975","393.133586145062",""
"Sub-Saharan Africa (developing only)","1974","377.452441464063",""
"Sub-Saharan Africa (developing only)","1973","360.705955481979",""
"Sub-Saharan Africa (developing only)","1972","347.356750567595",""
"Sub-Saharan Africa (developing only)","1971","323.694412218992",""
"Sudan","2013","158.658669826765",""
"Sudan","2012","156.942337738062",""
"Sudan","2011","141.645344136725",""
"Sudan","2010","131.055268893964",""
"Sudan","2009","112.821605577893",""
"Sudan","2008","98.4231778135704",""
"Sudan","2007","90.5462229163681",""
"Sudan","2006","84.2570358321467",""
"Sudan","2005","75.8794400915482",""
"Sudan","2004","64.5265663496728",""
"Sudan","2003","64.2277024168921",""
"Sudan","2002","60.9457624829787",""
"Sudan","2001","52.2182132040014",""
"Sudan","2000","62.405344106087",""
"Sudan","1999","60.7302587316091",""
"Sudan","1998","41.1928938789824",""
"Sudan","1997","42.5271251240961",""
"Sudan","1996","45.474146884715",""
"Sudan","1995","45.1488370724433",""
"Sudan","1994","45.9791585095568",""
"Sudan","1993","44.8547710236343",""
"Sudan","1992","47.2387491981724",""
"Sudan","1991","47.5901553890109",""
"Sudan","1990","49.7458499272477",""
"Sudan","1989","42.9040014387009",""
"Sudan","1988","45.8525450989899",""
"Sudan","1987","52.2053744298076",""
"Sudan","1986","51.6854816776262",""
"Sudan","1985","46.8004339886311",""
"Sudan","1984","43.9343146793232",""
"Sudan","1983","32.9072497598408",""
"Sudan","1982","35.0139372073626",""
"Sudan","1981","33.9648178062983",""
"Sudan","1980","36.7165891983247",""
"Sudan","1979","40.8479493247374",""
"Sudan","1978","41.6285421399186",""
"Sudan","1977","39.9708993342445",""
"Sudan","1976","39.0361338899938",""
"Sudan","1975","38.4113272657434",""
"Sudan","1974","37.2355297088838",""
"Sudan","1973","32.3004555482578",""
"Sudan","1972","27.4051736897851",""
"Sudan","1971","26.0796576223393",""
"Sweden","2013","13870.3899085651",""
"Sweden","2012","14289.5950931227",""
"Sweden","2011","14030.1631469203",""
"Sweden","2010","14934.3269646836",""
"Sweden","2009","14143.0110076717",""
"Sweden","2008","14869.3489776224",""
"Sweden","2007","15257.9357531603",""
"Sweden","2006","15262.5872679989",""
"Sweden","2005","15430.9639482359",""
"Sweden","2004","15420.9731416948",""
"Sweden","2003","15360.1788925021",""
"Sweden","2002","15709.4296690248",""
"Sweden","2001","16020.9803101633",""
"Sweden","2000","15681.6152732118",""
"Sweden","1999","15470.8680660845",""
"Sweden","1998","15522.1334962683",""
"Sweden","1997","15410.6991336936",""
"Sweden","1996","15434.2303889222",""
"Sweden","1995","15475.0134786249",""
"Sweden","1994","15290.6160012619",""
"Sweden","1993","15506.8020972727",""
"Sweden","1992","15544.4114587485",""
"Sweden","1991","15932.9262101278",""
"Sweden","1990","15836.0337592675",""
"Sweden","1989","15680.8624174081",""
"Sweden","1988","15895.8305996724",""
"Sweden","1987","15746.2593792377",""
"Sweden","1986","14858.3680741865",""
"Sweden","1985","14950.3268471661",""
"Sweden","1984","13692.9841344288",""
"Sweden","1983","12609.0267621704",""
"Sweden","1982","11440.2391852366",""
"Sweden","1981","11112.30895536",""
"Sweden","1980","10703.4075199286",""
"Sweden","1979","10694.2902774861",""
"Sweden","1978","10143.434934438",""
"Sweden","1977","9828.34719337239",""
"Sweden","1976","9751.54598125144",""
"Sweden","1975","9051.51910231351",""
"Sweden","1974","8786.44551348629",""
"Sweden","1973","8745.48566967442",""
"Sweden","1972","8131.93307314431",""
"Sweden","1971","7674.29449069401",""
"Sweden","1970","7315.98357338445",""
"Sweden","1969","7017.88337253981",""
"Sweden","1968","6512.91986512599",""
"Sweden","1967","6017.97346723046",""
"Sweden","1966","5632.19048855906",""
"Sweden","1965","5521.18071031348",""
"Sweden","1964","5189.29160563524",""
"Sweden","1963","4728.75446719289",""
"Sweden","1962","4613.97791046008",""
"Sweden","1961","4355.45328602481",""
"Sweden","1960","4002.3215495809",""
"Switzerland","2013","7807.30605416062",""
"Switzerland","2012","7886.34440438567",""
"Switzerland","2011","7928.19066988289",""
"Switzerland","2010","8174.53595945972",""
"Switzerland","2009","8021.22360366594",""
"Switzerland","2008","8305.92304197027",""
"Switzerland","2007","8163.29557600551",""
"Switzerland","2006","8360.57613549238",""
"Switzerland","2005","8305.37110156291",""
"Switzerland","2004","8205.82911852766",""
"Switzerland","2003","8195.1208345659",""
"Switzerland","2002","8031.4322256362",""
"Switzerland","2001","7992.27757572975",""
"Switzerland","2000","7845.63454779552",""
"Switzerland","1999","7646.84613964379",""
"Switzerland","1998","7481.43354691511",""
"Switzerland","1997","7341.61237291057",""
"Switzerland","1996","7393.53917291798",""
"Switzerland","1995","7283.3801587828",""
"Switzerland","1994","7155.48568409569",""
"Switzerland","1993","7235.09407611269",""
"Switzerland","1992","7430.29750861191",""
"Switzerland","1991","7538.40674190416",""
"Switzerland","1990","7445.292016894",""
"Switzerland","1989","7369.28667026132",""
"Switzerland","1988","7203.88583347009",""
"Switzerland","1987","7163.21477452008",""
"Switzerland","1986","6994.48534499035",""
"Switzerland","1985","6854.32738338564",""
"Switzerland","1984","6601.03867435906",""
"Switzerland","1983","6330.49338245799",""
"Switzerland","1982","6189.34243360789",""
"Switzerland","1981","6119.69580461291",""
"Switzerland","1980","5992.33345908351",""
"Switzerland","1979","5779.13737128368",""
"Switzerland","1978","5520.44672986998",""
"Switzerland","1977","5324.95995175424",""
"Switzerland","1976","5082.9003837205",""
"Switzerland","1975","4878.81296784543",""
"Switzerland","1974","5027.11938442664",""
"Switzerland","1973","5010.18891143931",""
"Switzerland","1972","4776.26739430847",""
"Switzerland","1971","4615.34821761809",""
"Switzerland","1970","4306.5086071119",""
"Switzerland","1969","4022.72542458616",""
"Switzerland","1968","3852.1921105708",""
"Switzerland","1967","3749.63387371209",""
"Switzerland","1966","3653.4289782261",""
"Switzerland","1965","3586.28881005493",""
"Switzerland","1964","3454.51932451097",""
"Switzerland","1963","3351.45279086067",""
"Switzerland","1962","3278.00617709773",""
"Switzerland","1961","3225.99402976725",""
"Switzerland","1960","3075.55031347677",""
"Syrian Arab Republic","2013","1126.55687567398",""
"Syrian Arab Republic","2012","1367.35240172111",""
"Syrian Arab Republic","2011","1723.07264264517",""
"Syrian Arab Republic","2010","1880.10946786199",""
"Syrian Arab Republic","2009","1562.36697356637",""
"Syrian Arab Republic","2008","1602.97102207552",""
"Syrian Arab Republic","2007","1576.21925339026",""
"Syrian Arab Republic","2006","1565.07299153149",""
"Syrian Arab Republic","2005","1516.75065607476",""
"Syrian Arab Republic","2004","1409.86434236067",""
"Syrian Arab Republic","2003","1302.50568946898",""
"Syrian Arab Republic","2002","1239.88668700571",""
"Syrian Arab Republic","2001","1149.12688759246",""
"Syrian Arab Republic","2000","1068.60380150483",""
"Syrian Arab Republic","1999","1015.68765679361",""
"Syrian Arab Republic","1998","960.189795011137",""
"Syrian Arab Republic","1997","915.590997390305",""
"Syrian Arab Republic","1996","894.259846613196",""
"Syrian Arab Republic","1995","833.172736572983",""
"Syrian Arab Republic","1994","751.953317636257",""
"Syrian Arab Republic","1993","687.555025420288",""
"Syrian Arab Republic","1992","702.401687462797",""
"Syrian Arab Republic","1991","700.444342917203",""
"Syrian Arab Republic","1990","688.509267810188",""
"Syrian Arab Republic","1989","676.581479221032",""
"Syrian Arab Republic","1988","627.439373031207",""
"Syrian Arab Republic","1987","589.814020008489",""
"Syrian Arab Republic","1986","605.586677746405",""
"Syrian Arab Republic","1985","617.122790373709",""
"Syrian Arab Republic","1984","588.355924306866",""
"Syrian Arab Republic","1983","599.146677792912",""
"Syrian Arab Republic","1982","519.580919241106",""
"Syrian Arab Republic","1981","412.945067958082",""
"Syrian Arab Republic","1980","355.509662850893",""
"Syrian Arab Republic","1979","315.306318701641",""
"Syrian Arab Republic","1978","287.68390067803",""
"Syrian Arab Republic","1977","222.795131839823",""
"Syrian Arab Republic","1976","228.951718160563",""
"Syrian Arab Republic","1975","235.589635113696",""
"Syrian Arab Republic","1974","209.937928124639",""
"Syrian Arab Republic","1973","181.561553895196",""
"Syrian Arab Republic","1972","200.768367340215",""
"Syrian Arab Republic","1971","175.471401343705",""
"Tajikistan","2013","1681.85136541478",""
"Tajikistan","2012","1748.59716938583",""
"Tajikistan","2011","1798.05711301051",""
"Tajikistan","2010","1879.6585882631",""
"Tajikistan","2009","1898.18960587785",""
"Tajikistan","2008","1935.18895318381",""
"Tajikistan","2007","2062.53791896094",""
"Tajikistan","2006","2129.48549592881",""
"Tajikistan","2005","2144.39315539797",""
"Tajikistan","2004","2158.81252111262",""
"Tajikistan","2003","2141.47807296363",""
"Tajikistan","2002","2147.34431402518",""
"Tajikistan","2001","2152.7998241133",""
"Tajikistan","2000","2172.109576357",""
"Tajikistan","1999","2196.86957571931",""
"Tajikistan","1998","2091.37655622433",""
"Tajikistan","1997","2046.90084523934",""
"Tajikistan","1996","2322.83856775176",""
"Tajikistan","1995","2396.99325591728",""
"Tajikistan","1994","2512.18257741936",""
"Tajikistan","1993","2558.93171855775",""
"Tajikistan","1992","2979.06632867463",""
"Tajikistan","1991","3190.18509091003",""
"Tajikistan","1990","3350.01734850639",""
"Tanzania","2013","89.4780058660371",""
"Tanzania","2012","94.6023831207805",""
"Tanzania","2011","84.6508110540845",""
"Tanzania","2010","93.8694076095558",""
"Tanzania","2009","70.5529380742164",""
"Tanzania","2008","84.3510699935563",""
"Tanzania","2007","80.1261904410972",""
"Tanzania","2006","64.2062994849562",""
"Tanzania","2005","78.3553817169069",""
"Tanzania","2004","78.6338140584185",""
"Tanzania","2003","67.1617394651821",""
"Tanzania","2002","67.2979416256594",""
"Tanzania","2001","61.9787431536126",""
"Tanzania","2000","58.2497023528467",""
"Tanzania","1999","55.6506522458645",""
"Tanzania","1998","60.079285476006",""
"Tanzania","1997","55.2106326862611",""
"Tanzania","1996","60.7146425789836",""
"Tanzania","1995","57.1842686812562",""
"Tanzania","1994","49.2588981549201",""
"Tanzania","1993","48.3237817117706",""
"Tanzania","1992","52.9704143142895",""
"Tanzania","1991","54.2811356860379",""
"Tanzania","1990","51.1819213669713",""
"Tanzania","1989","46.6685620617271",""
"Tanzania","1988","44.3657355688423",""
"Tanzania","1987","40.7685061652238",""
